261.0,0.5746218177130845,0.5746218177130845,261.0,0.0,1
505.6666666666667,0.0724275896892307,0.0724275896892307,505.6666666666667,0.0,1
558.0,0.15330297711457494,0.15330297711457494,558.6666666666666,0.002386634844868735,1
570.6666666666666,0.24878571547968903,0.24878571547968903,572.3333333333334,0.005824111822947,1
538.3333333333334,0.23064258835621126,0.23064258835621126,540.3333333333334,0.007402837754472548,1
561.6666666666666,0.24166982607917054,0.24166982607917054,563.6666666666666,0.007096392667060911,1
523.6666666666666,0.2621223452944206,0.2621223452944206,526.0,0.008871989860583017,1
644.0,0.26772185571766177,0.26772185571766177,646.6666666666666,0.008247422680412371,1
704.0,0.1961892477531871,0.1961892477531871,707.3333333333334,0.00942507068803016,1
749.0,0.19934614930980868,0.19934614930980868,753.6666666666666,0.01238390092879257,1
773.3333333333334,0.20373808152810577,0.20373808152810577,777.6666666666666,0.011144449207029576,1
776.6666666666666,0.202884222236874,0.202884222236874,782.0,0.013640238704177323,1
754.0,0.18265113504422206,0.18265113504422206,759.6666666666666,0.01491882404563405,1
770.0,0.17836450756922356,0.17836450756922356,775.0,0.012903225806451613,1
455.0,2.0948774835929913,2.0948774835929913,461.0,0.026030368763557483,1
500.6666666666667,2.0324176819580937,2.0324176819580937,506.3333333333333,0.02238314680710994,1
503.0,0.40621832802898006,0.40621832802898006,508.0,0.01968503937007874,1
474.6666666666667,0.4055314562729377,0.4055314562729377,479.6666666666667,0.020847810979847115,1
451.6666666666667,0.34445809726146265,0.34445809726146265,457.0,0.023340627279358133,1
428.0,0.2816878813398624,0.2816878813398624,433.0,0.023094688221709007,1
484.0,0.23768465887205092,0.23768465887205092,487.6666666666667,0.015037593984962405,1
384.3333333333333,0.1643416489636168,0.1643416489636168,385.3333333333333,0.0034602076124567475,1
498.3333333333333,0.2079856082029622,0.2079856082029622,503.0,0.015904572564612324,1
620.6666666666666,0.147522092662769,0.147522092662769,622.0,0.004287245444801715,1
691.0,0.10474462727501434,0.10474462727501434,692.3333333333334,0.0038517091959557053,1
668.0,0.09944633503816463,0.09944633503816463,668.6666666666666,0.0019940179461615153,1
666.3333333333334,0.07395775821372631,0.07395775821372631,666.6666666666666,0.0,1
646.3333333333334,0.05058494630627496,0.05058494630627496,649.6666666666666,0.002052334530528476,1
715.0,0.11573610528112431,0.11573610528112431,718.3333333333334,0.008352668213457077,1
763.3333333333334,0.09077239730102402,0.09077239730102402,765.6666666666666,0.0060949063996517195,1
724.6666666666666,0.07996197432135409,0.07996197432135409,728.3333333333334,0.005491990846681922,1
765.3333333333334,0.0931249590292933,0.0931249590292933,767.6666666666666,0.0008684324793747286,1
752.6666666666666,0.08133807238159838,0.08133807238159838,754.6666666666666,0.0,1
730.6666666666666,0.08514479591606613,0.08514479591606613,734.3333333333334,0.0009078529278256923,1
760.0,0.0956828499418586,0.0956828499418586,762.6666666666666,0.0017482517482517483,1
762.6666666666666,0.10426060170008672,0.10426060170008672,765.0,0.0008714596949891067,1
743.3333333333334,0.14464492769216528,0.14464492769216528,745.6666666666666,0.002682163611980331,1
741.3333333333334,0.14931287796731338,0.14931287796731338,744.3333333333334,0.0035826242722794446,1
757.3333333333334,0.15623720788864764,0.15623720788864764,760.6666666666666,0.006134969325153374,1
757.3333333333334,0.09814509589299132,0.09814509589299132,758.3333333333334,0.0026373626373626374,1
750.0,0.07284623611409269,0.07284623611409269,752.0,0.0017730496453900709,1
746.6666666666666,0.16948281820242142,0.16948281820242142,749.3333333333334,0.005338078291814947,1
715.3333333333334,0.12719229772640397,0.12719229772640397,719.0,0.0027816411682892906,1
729.6666666666666,0.12255436276965012,0.12255436276965012,730.6666666666666,0.0,1
706.3333333333334,0.10609482812948827,0.10609482812948827,709.3333333333334,0.0009398496240601503,1
591.6666666666666,0.09163350067615156,0.09163350067615156,593.6666666666666,0.0011229646266142617,1
708.0,0.16990531442927131,0.16990531442927131,711.6666666666666,0.006557377049180328,1
697.0,0.13940134644965568,0.13940134644965568,700.3333333333334,0.0038077106139933364,1
674.3333333333334,0.1876857833617373,0.1876857833617373,677.6666666666666,0.005902606984751598,1
648.3333333333334,0.15296058989014344,0.15296058989014344,653.0,0.0030627871362940277,1
706.0,0.10599487223561974,0.10599487223561974,709.3333333333334,0.004699248120300752,1
714.6666666666666,0.18112098057576273,0.18112098057576273,718.0,0.007428040854224698,1
712.3333333333334,0.16104008206164505,0.16104008206164505,716.3333333333334,0.005583992554676594,1
684.0,0.13376495241321165,0.13376495241321165,686.6666666666666,0.0048543689320388345,1
706.0,0.10834340231202497,0.10834340231202497,707.6666666666666,0.0018841262364578427,1
700.6666666666666,0.17105951324057764,0.17105951324057764,703.6666666666666,0.0047370914258645196,1
651.3333333333334,0.07809982185271337,0.07809982185271337,654.0,0.0020387359836901123,1
648.0,0.16146897620396622,0.16146897620396622,649.6666666666666,0.001026167265264238,1
732.6666666666666,0.09750461424309617,0.09750461424309617,735.0,0.0027210884353741495,1
721.6666666666666,0.1481776146462968,0.1481776146462968,725.3333333333334,0.0027573529411764708,1
701.6666666666666,0.043426905751766484,0.043426905751766484,705.6666666666666,0.002834199338686821,1
570.3333333333334,0.15239122730705038,0.15239122730705038,572.0,0.0,1
496.3333333333333,0.08573588635890918,0.08573588635890918,497.3333333333333,0.0,1
493.6666666666667,0.08973174521274033,0.08973174521274033,495.0,0.0013468013468013469,1
529.6666666666666,0.14769653756343804,0.14769653756343804,532.6666666666666,0.0037546933667083854,1
449.3333333333333,0.11814180775687226,0.11814180775687226,452.3333333333333,0.0058953574060427415,1
200.0,0.09900990099009901,0.09900990099009901,202.0,0.009900990099009901,1
608.3333333333334,0.139934267686908,0.139934267686908,611.0,0.0032733224222585926,1
620.6666666666666,0.10065713441263022,0.10065713441263022,623.6666666666666,0.0010689470871191875,1
606.3333333333334,0.0617873083587189,0.0617873083587189,610.0,0.002185792349726776,1
585.3333333333334,0.14068162306822685,0.14068162306822685,587.3333333333334,0.00340522133938706,1
704.6666666666666,0.10168828461307602,0.10168828461307602,707.6666666666666,0.0018841262364578427,1
658.3333333333334,0.16301381752237484,0.16301381752237484,663.0,0.004022121669180492,1
608.6666666666666,0.05215977025984435,0.05215977025984435,612.0,0.0,1
645.6666666666666,0.11314697530933557,0.11314697530933557,648.6666666666666,0.0010277492291880781,1
627.3333333333334,0.04601644231766884,0.04601644231766884,628.3333333333334,0.0010610079575596816,1
662.6666666666666,0.07749168450483886,0.07749168450483886,664.3333333333334,0.002007024586051179,1
627.0,0.023008269734082067,0.023008269734082067,629.3333333333334,0.001059322033898305,1
656.6666666666666,0.09775210764189883,0.09775210764189883,660.6666666666666,0.006054490413723511,1
599.0,0.09105286763689924,0.09105286763689924,602.0,0.0022148394241417496,1
659.0,0.08392695978053051,0.08392695978053051,661.0,0.002017145738779627,1
702.3333333333334,0.07212672251036782,0.07212672251036782,703.3333333333334,0.0009478672985781991,1
701.0,0.030758298804757035,0.030758298804757035,704.0,0.001893939393939394,1
597.0,0.07440297352348092,0.07440297352348092,600.0,0.0033333333333333335,1
598.3333333333334,0.07437871366647614,0.07437871366647614,602.0,0.0011074197120708748,1
727.6666666666666,0.10232826369167539,0.10232826369167539,731.0,0.0,1
679.0,0.12495394623909585,0.12495394623909585,681.6666666666666,0.0009779951100244498,1
719.6666666666666,0.09597600728833397,0.09597600728833397,721.3333333333334,0.0027726432532347504,1
697.3333333333334,0.08442959708883604,0.08442959708883604,700.3333333333334,0.0038077106139933364,1
680.3333333333334,0.08549253246141493,0.08549253246141493,683.0,0.0019521717911176184,1
697.0,0.10226673049760739,0.10226673049760739,699.6666666666666,0.0009528346831824678,1
709.3333333333334,0.06841294183959627,0.06841294183959627,711.6666666666666,0.0,1
713.0,0.05706534905778719,0.05706534905778719,715.3333333333334,0.0009319664492078285,1
710.6666666666666,0.08913337870310047,0.08913337870310047,711.6666666666666,0.0,1
677.3333333333334,0.10827498117609277,0.10827498117609277,681.0,0.003915810083210965,1
717.6666666666666,0.10964865838469603,0.10964865838469603,719.0,0.0,1
716.3333333333334,0.12897985295826553,0.12897985295826553,720.0,0.000925925925925926,1
724.6666666666666,0.09319543297830342,0.09319543297830342,728.3333333333334,0.0009153318077803204,1
